0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
2,1.999,1.998,1.997,1.99601,1.99501,1.99401,1.99302,1.99203,1.99104,1.99004,1.98905,1.98807,1.98708,1.98609,1.9851,1.98412,1.98314,1.98215,1.98117,1.98019,1.97921,1.97823,1.97725,1.97627,1.9753,1.97432,1.97335,1.97237,1.9714,1.97043,1.96946,1.96849,1.96752,1.96656,1.96559,1.96462,1.96366,1.96269,1.96173,1.96077,1.95981,1.95885,1.95789,1.95693,1.95598,1.95502,1.95407,1.95311,1.95216,1.95121,1.95025,1.9493,1.94836,1.94741,1.94646,1.94551,1.94457,1.94362,1.94268,1.94174,1.94079,1.93985,1.93891,1.93798,1.93704,1.9361,1.93516,1.93423,1.93329,1.93236,1.93143,1.9305,1.92957,1.92864,1.92771,1.92678,1.92585,1.92493,1.924,1.92308,1.92216,1.92123,1.92031,1.91939,1.91847,1.91756,1.91664,1.91572,1.91481,1.91389,1.91298,1.91206,1.91115,1.91024,1.90933,1.90842,1.90751,1.9066,1.9057,1.90479,1.90389,1.90298,1.90208,1.90118,1.90028,1.89938,1.89848,1.89758,1.89668,1.89579,1.89489,1.89399,1.8931,1.89221,1.89132,1.89042,1.88953,1.88864,1.88776,1.88687,1.88598,1.88509,1.88421,1.88333,1.88244,1.88156,1.88068,1.8798,1.87892,1.87804,1.87716,1.87628,1.87541,1.87453,1.87366,1.87278,1.87191,1.87104,1.87017,1.8693,1.86843,1.86756,1.86669,1.86583,1.86496,1.8641,1.86323,1.86237,1.86151,1.86064,1.85978,1.85892,1.85806,1.85721,1.85635,1.85549,1.85464,1.85378,1.85293,1.85208,1.85122,1.85037,1.84952,1.84867,1.84782,1.84698,1.84613,1.84528,1.84444,1.84359,1.84275,1.84191,1.84107,1.84022,1.83938,1.83854,1.83771,1.83687,1.83603,1.8352,1.83436,1.83353,1.83269,1.83186,1.83103,1.8302,1.82937,1.82854,1.82771,1.82688,1.82605,1.82523,1.8244,1.82358,1.82276,1.82193,1.82111,1.82029,1.81947,1.81865,1.81783,1.81701,1.8162,1.81538,1.81456,1.81375,1.81294,1.81212,1.81131,1.8105,1.80969,1.80888,1.80807,1.80726,1.80646,1.80565,1.80484,1.80404,1.80323,1.80243,1.80163,1.80083,1.80003,1.79923,1.79843,1.79763,1.79683,1.79603,1.79524,1.79444,1.79365,1.79285,1.79206,1.79127,1.79048,1.78969,1.7889,1.78811,1.78732,1.78653,1.78575,1.78496,1.78418,1.78339,1.78261,1.78183,1.78104,1.78026,1.77948,1.7787,1.77793,1.77715,1.77637,1.77559,1.77482,1.77404,1.77327,1.7725,1.77172,1.77095,1.77018,1.76941,1.76864,1.76787,1.7671,1.76634,1.76557,1.76481,1.76404,1.76328,1.76251,1.76175,1.76099,1.76023,1.75947,1.75871,1.75795,1.75719,1.75643,1.75568,1.75492,1.75417,1.75341,1.75266,1.75191,1.75116,1.7504,1.74965,1.7489,1.74816,1.74741,1.74666,1.74591,1.74517,1.74442,1.74368,1.74293,1.74219,1.74145,1.74071,1.73997,1.73923,1.73849,1.73775,1.73701,1.73627,1.73554,1.7348,1.73407,1.73333,1.7326,1.73187,1.73114,1.7304,1.72967,1.72894,1.72822,1.72749,1.72676,1.72603,1.72531,1.72458,1.72386,1.72313,1.72241,1.72169,1.72097,1.72025,1.71953,1.71881,1.71809,1.71737,1.71665,1.71593,1.71522,1.7145,1.71379,1.71308,1.71236,1.71165,1.71094,1.71023,1.70952,1.70881,1.7081,1.70739,1.70668,1.70598,1.70527,1.70456,1.70386,1.70316,1.70245,1.70175,1.70105,1.70035,1.69965,1.69895,1.69825,1.69755,1.69685,1.69616,1.69546,1.69476,1.69407,1.69338,1.69268,1.69199,1.6913,1.69061,1.68992,1.68923,1.68854,1.68785,1.68716,1.68647,1.68579,1.6851,1.68442,1.68373,1.68305,1.68236,1.68168,1.681,1.68032,1.67964,1.67896,1.67828,1.6776,1.67692,1.67625,1.67557,1.6749,1.67422,1.67355,1.67287,1.6722,1.67153,1.67086,1.67019,1.66952,1.66885,1.66818,1.66751,1.66684,1.66618,1.66551,1.66484,1.66418,1.66351,1.66285,1.66219,1.66153,1.66086,1.6602,1.65954,1.65888,1.65822,1.65757,1.65691,1.65625,1.6556,1.65494,1.65429,1.65363,1.65298,1.65232,1.65167,1.65102,1.65037,1.64972,1.64907,1.64842,1.64777,1.64712,1.64648,1.64583,1.64518,1.64454,1.64389,1.64325,1.64261,1.64196,1.64132,1.64068,1.64004,1.6394,1.63876,1.63812,1.63748,1.63685,1.63621,1.63557,1.63494,1.6343,1.63367,1.63304,1.6324,1.63177,1.63114,1.63051,1.62988,1.62925,1.62862,1.62799,1.62736,1.62673,1.62611,1.62548,1.62486,1.62423,1.62361,1.62298,1.62236,1.62174,1.62112,1.62049,1.61987,1.61925,1.61863,1.61802,1.6174,1.61678,1.61616,1.61555,1.61493,1.61432,1.6137,1.61309,1.61248,1.61186,1.61125,1.61064,1.61003,1.60942,1.60881,1.6082,1.60759,1.60699,1.60638,1.60577,1.60517,1.60456,1.60396,1.60335,1.60275,1.60215,1.60154,1.60094,1.60034,1.59974,1.59914,1.59854,1.59794,1.59735,1.59675,1.59615,1.59556,1.59496,1.59437,1.59377,1.59318,1.59258,1.59199,1.5914,1.59081,1.59022,1.58963,1.58904,1.58845,1.58786,1.58727,1.58669,1.5861,1.58551,1.58493,1.58434,1.58376,1.58317,1.58259,1.58201,1.58143,1.58084,1.58026,1.57968,1.5791,1.57852,1.57795,1.57737,1.57679,1.57621,1.57564,1.57506,1.57449,1.57391,1.57334,1.57277,1.57219,1.57162,1.57105,1.57048,1.56991,1.56934,1.56877,1.5682,1.56763,1.56706,1.5665,1.56593,1.56536,1.5648,1.56423,1.56367,1.56311,1.56254,1.56198,1.56142,1.56086,1.5603,1.55974,1.55918,1.55862,1.55806,1.5575,1.55694,1.55639,1.55583,1.55527,1.55472,1.55416,1.55361,1.55306,1.5525,1.55195,1.5514,1.55085,1.5503,1.54975,1.5492,1.54865,1.5481,1.54755,1.547,1.54646,1.54591,1.54536,1.54482,1.54427,1.54373,1.54319,1.54264,1.5421,1.54156,1.54102,1.54047,1.53993,1.53939,1.53885,1.53832,1.53778,1.53724,1.5367,1.53617,1.53563,1.53509,1.53456,1.53402,1.53349,1.53296,1.53242,1.53189,1.53136,1.53083,1.5303,1.52977,1.52924,1.52871,1.52818,1.52765,1.52712,1.5266,1.52607,1.52554,1.52502,1.52449,1.52397,1.52344,1.52292,1.5224,1.52188,1.52135,1.52083,1.52031,1.51979,1.51927,1.51875,1.51823,1.51772,1.5172,1.51668,1.51616,1.51565,1.51513,1.51462,1.5141,1.51359,1.51307,1.51256,1.51205,1.51154,1.51103,1.51051,1.51,1.50949,1.50898,1.50848,1.50797,1.50746,1.50695,1.50644,1.50594,1.50543,1.50493,1.50442,1.50392,1.50341,1.50291,1.50241,1.5019,1.5014,1.5009,1.5004,1.4999,1.4994,1.4989,1.4984,1.4979,1.49741,1.49691,1.49641,1.49592,1.49542,1.49492,1.49443,1.49393,1.49344,1.49295,1.49245,1.49196,1.49147,1.49098,1.49049,1.49,1.48951,1.48902,1.48853,1.48804,1.48755,1.48706,1.48658,1.48609,1.4856,1.48512,1.48463,1.48415,1.48366,1.48318,1.4827,1.48222,1.48173,1.48125,1.48077,1.48029,1.47981,1.47933,1.47885,1.47837,1.47789,1.47741,1.47694,1.47646,1.47598,1.47551,1.47503,1.47456,1.47408,1.47361,1.47313,1.47266,1.47219,1.47172,1.47125,1.47077,1.4703,1.46983,1.46936,1.46889,1.46843,1.46796,1.46749,1.46702,1.46655,1.46609,1.46562,1.46516,1.46469,1.46423,1.46376,1.4633,1.46283,1.46237,1.46191,1.46145,1.46099,1.46053,1.46006,1.4596,1.45914,1.45869,1.45823,1.45777,1.45731,1.45685,1.4564,1.45594,1.45548,1.45503,1.45457,1.45412,1.45367,1.45321,1.45276,1.45231,1.45185,1.4514,1.45095,1.4505,1.45005,1.4496,1.44915,1.4487,1.44825,1.4478,1.44736,1.44691,1.44646,1.44601,1.44557,1.44512,1.44468,1.44423,1.44379,1.44335,1.4429,1.44246,1.44202,1.44157,1.44113,1.44069,1.44025,1.43981,1.43937,1.43893,1.43849,1.43805,1.43762,1.43718,1.43674,1.4363,1.43587,1.43543,1.435,1.43456,1.43413,1.43369,1.43326,1.43283,1.43239,1.43196,1.43153,1.4311,1.43067,1.43024,1.42981,1.42938,1.42895,1.42852,1.42809,1.42766,1.42723,1.42681,1.42638,1.42595,1.42553,1.4251,1.42468,1.42425,1.42383,1.4234,1.42298,1.42256,1.42213,1.42171,1.42129,1.42087,1.42045,1.42003,1.41961,1.41919,1.41877,1.41835,1.41793,1.41751,1.4171,1.41668,1.41626,1.41585,1.41543,1.41502,1.4146,1.41419,1.41377,1.41336,1.41294,1.41253,1.41212,1.41171,1.4113,1.41088,1.41047,1.41006,1.40965,1.40924,1.40883,1.40842,1.40802,1.40761,1.4072,1.40679,1.40639,1.40598,1.40557,1.40517,1.40476,1.40436,1.40395,1.40355,1.40315,1.40274,1.40234,1.40194,1.40154,1.40114,1.40073,1.40033,1.39993,1.39953,1.39913,1.39873,1.39834,1.39794,1.39754,1.39714,1.39675,1.39635,1.39595,1.39556,1.39516,1.39477,1.39437,1.39398,1.39358,1.39319,1.3928,1.3924,1.39201,1.39162,1.39123,1.39084,1.39044,1.39005,1.38966,1.38927,1.38889,1.3885,1.38811,1.38772,1.38733,1.38694,1.38656,1.38617,1.38578,1.3854,1.38501,1.38463,1.38424,1.38386,1.38348,1.38309,1.38271,1.38233,1.38194,1.38156,1.38118,1.3808,1.38042,1.38004,1.37966,1.37928,1.3789,1.37852,1.37814,1.37776,1.37739,1.37701,1.37663,1.37626,1.37588,1.3755,1.37513,1.37475,1.37438,1.374,1.37363,1.37326,1.37288,1.37251,1.37214,1.37176,1.37139,1.37102,1.37065,1.37028,1.36991,1.36954,1.36917,1.3688,1.36843,1.36806
